longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
0.7279448042123603,-0.8539309809928397,0.5940353348320087,-0.6877482827727693,-0.849721307478709,-0.902456125353392,-0.847802564962578,-0.09931023039644521,0.34635966474707797,1.0,0.0,0.0,0.0,0.0
-1.3847439990137274,1.0434631554293767,1.8822257803180824,-0.4466778065768965,-0.16896440693358736,-0.22421494196323755,-0.24001451547528968,-1.3827868817142361,-0.8746988519545752,0.0,0.0,0.0,1.0,0.0
0.21117200342324036,-0.11579261370639334,-1.2577384305542223,0.8989506511098929,0.47425075277264894,0.7279676664730798,0.49859786753392615,0.4879132660018029,-0.5112370681029138,0.0,1.0,0.0,0.0,0.0
-1.8305871996945373,1.748479929311947,-0.7746670134969448,-0.7272299599917466,-0.7971628703042695,-0.9213486374255412,-0.9159402386719152,-0.5277978337318112,-0.44200625213116873,0.0,1.0,0.0,0.0,0.0
-1.511403999207138,1.1191696546382415,0.1914758206176106,1.8409370205226678,2.6216383287568927,1.4761111445301862,2.659924877594104,-0.5241391203586137,1.0291485872684134,0.0,0.0,0.0,1.0,0.0
0.67221440412726,-0.7924194503856378,0.4330115291462494,-0.8740089011822973,-0.7971628703042695,-0.2506644588642464,-0.6951741758536625,-0.585239633691017,-0.5553717132849012,1.0,0.0,0.0,0.0,0.0
0.7279448042123603,-0.7214446073773227,1.0771067518892863,-0.525641161014851,-0.5869291216065113,-0.5387752679645209,-0.586153897918723,0.5132106556107706,0.1905903288106516,1.0,0.0,0.0,0.0,0.0
0.9508664045527616,-0.754566200781202,-1.338250333397102,1.4047806098330249,0.8696904229422416,1.5299548039358113,0.8011291388033835,0.8620951094121332,-0.025755971101051645,0.0,1.0,0.0,0.0,0.0
-0.6957135979615747,1.0008782496243875,0.1914758206176106,-0.8136251595532733,-0.9248047891564798,-0.916625509407504,-0.9213912525686622,-0.7771130164482906,-0.30354462018767864,0.0,1.0,0.0,0.0,0.0
0.1453088033226692,-0.664664732970674,-1.338250333397102,5.856920329172989,4.741495294792621,5.415199911573285,4.804898845964041,0.9316629308367943,0.8353023025475274,0.0,0.0,0.0,0.0,1.0
-0.7869087981008337,1.1428279356410145,-0.6136432078111855,-0.24508900760000085,-0.4542816373091163,-0.35740715207188906,-0.3517603003586028,0.32609360023865436,-0.45931395612410497,0.0,1.0,0.0,0.0,0.0
0.3884960036940194,-0.650469764369011,-1.8213217504543797,6.331164946120939,4.468691978030054,5.007121650814863,4.338837157792174,1.3606209401772855,0.8898215701252765,1.0,0.0,0.0,0.0,0.0
-1.182087998704275,0.7595637833961265,-0.9356908191827039,0.10838812608990134,-0.39671763468949206,-0.32812375836005786,-0.3899173976358316,2.177663903746259,2.420687988300489,1.0,0.0,0.0,0.0,0.0
-0.001616796901690128,0.4236161931567809,0.5940353348320087,-1.1810370028498733,-1.2927138493775565,-1.2954203764540944,-1.3247662809279388,0.38254232085370604,-0.3701792805604832,0.0,1.0,0.0,0.0,0.0
0.5404880039261105,-0.6741280453717838,0.9965948490464067,-0.6909997150143322,-0.8196879148076007,-0.8542802195694118,-0.7960179329434817,0.6271011761850281,0.17068646921877492,1.0,0.0,0.0,0.0,0.0
-0.1232103970873616,0.5324442857695284,-1.0967146248684632,-0.5251766706946277,-0.2715784985598741,-0.44903583562181243,-0.3599368212037232,-0.7257864945557155,-0.9949873947054823,0.0,1.0,0.0,0.0,0.0
0.6012848040189498,-0.6883230139734469,1.0771067518892863,-0.15079747259467874,-0.11390318703655546,-0.29884036464822666,-0.08193511246962724,-0.3614831772530197,0.3870327691304782,1.0,0.0,0.0,0.0,0.0
0.6772808041349918,-0.782956137984528,1.2381305575750454,0.242625828634424,0.6394344124637447,1.4732772677193637,0.7847760971131426,-0.3688006039994152,-0.29056384219297643,1.0,0.0,0.0,0.0,0.0
0.6012848040189498,-0.8066144189873008,-0.2915955964396671,-0.328697265240188,0.07630829988046382,-0.05890546133193246,0.16608601983236035,-0.5445756479146184,0.5843405946499516,1.0,0.0,0.0,0.0,0.0
0.662081604111782,-0.693054670174,0.916082946203527,-0.21721958838660516,-0.3842037210765302,-0.37913354095486057,-0.3163287100297474,0.7546334709079231,1.428956549505241,1.0,0.0,0.0,0.0,0.0
-1.2023535987352165,0.7926853768000057,-0.8551789163398243,0.46697465330225946,0.35161439936562333,-0.07401947098965178,0.2860083255607939,0.7393714094082977,1.2645333615723466,1.0,0.0,0.0,0.0,0.0
0.05918000319114921,0.16810675832685681,-0.6136432078111855,-0.9464693911371261,-1.0073966190020276,-0.9194593862183263,-0.9977054471231199,-0.8057032480931363,-1.3653722601543183,0.0,1.0,0.0,0.0,0.0
-1.2834159988589977,1.0860480612343624,0.3524996263033698,-0.48383703219475743,-0.6169625142776196,-0.7191987582535453,-0.6379385299378192,-0.10965916250920475,0.7548214789803738,0.0,0.0,0.0,1.0,0.0
-0.6602487979074232,0.9015134694127532,-1.0162027220255836,0.8989506511098929,0.9097349465037194,1.068977509375372,0.9183259375834436,-0.0975331410437491,-0.6964295008273318,0.0,1.0,0.0,0.0,0.0
0.21623840343097936,-0.10632930130528354,-0.5331313049683059,-0.7467385534411236,-0.8697435692594478,-0.8958437461281399,-0.8668811136011924,-0.33613352031014904,-1.0071027875005376,0.0,1.0,0.0,0.0,0.0
0.2314376034541892,0.24381325753572508,-0.6136432078111855,-0.1489395113137857,-0.3691870247409761,-0.24027357722456433,-0.3163287100297474,-0.38693736886369573,-0.792487257988128,0.0,1.0,0.0,0.0,0.0
0.7279448042123603,-0.7403712321795423,-0.21108369359678747,-0.5093839998070369,-0.48932059542540934,-0.09763511107983823,-0.5016631825191448,-0.5122744355626722,-0.4584485709244582,1.0,0.0,0.0,0.0,0.0
-1.2530175988125851,0.9157084380144129,-0.21108369359678747,-0.24323104631910783,0.021247079983431928,0.03272322221799092,0.018908644620191883,-0.30958171468751344,0.16376338762160042,0.0,0.0,0.0,1.0,0.0
-0.9034359982787662,1.3226308712620702,-0.9356908191827039,0.8404248707617619,0.32908935486229207,0.5390425457515882,0.4113816451859745,1.009175387014685,0.36539813913930785,0.0,1.0,0.0,0.0,0.0
